feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_NOTCH_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_MYOGENESIS	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_MYC_TARGETS_V2	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_MYC_TARGETS_V1	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_MTORC1_SIGNALING	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_KRAS_SIGNALING_UP	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_KRAS_SIGNALING_DN	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
er_status_ihc_esr1_for indeterminate_P	0.0	0.0	clinical_plus_bi	elastic_net_logreg	1	2
HALLMARK_P53_PATHWAY	0.37093199456478265	0.37093199456478265	clinical_plus_bi	elastic_net_logreg	1	3
er_status_ihc_esr1_for indeterminate_P	-0.3527475522698887	0.3527475522698887	clinical_plus_bi	elastic_net_logreg	1	3
er_status_ihc_esr1_for indeterminate_N	0.32720309560463595	0.32720309560463595	clinical_plus_bi	elastic_net_logreg	1	3
TREG_MYELOID_SUPPRESSION	0.3198273431741361	0.3198273431741361	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.28740041621311063	0.28740041621311063	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.26986914287495634	0.26986914287495634	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_MITOTIC_SPINDLE	0.2686850049748992	0.2686850049748992	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.24712232909594173	0.24712232909594173	clinical_plus_bi	elastic_net_logreg	1	3
clinical_t_stage_T4	-0.23017366846630316	0.23017366846630316	clinical_plus_bi	elastic_net_logreg	1	3
ECM_REMODELING	-0.21510891287111036	0.21510891287111036	clinical_plus_bi	elastic_net_logreg	1	3
grade_3	0.2002249141375432	0.2002249141375432	clinical_plus_bi	elastic_net_logreg	1	3
HYPOXIA	0.19295127329644565	0.19295127329644565	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.1328489996640684	0.1328489996640684	clinical_plus_bi	elastic_net_logreg	1	3
age_years	-0.1186901864989545	0.1186901864989545	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.11503641479824922	0.11503641479824922	clinical_plus_bi	elastic_net_logreg	1	3
HALLMARK_XENOBIOTIC_METABOLISM	-0.10150306415854031	0.10150306415854031	clinical_plus_bi	elastic_net_logreg	1	3
