feature	gain	feature_set	model	repeat	fold
ANGIOGENESIS	0.011677779	bi_only	xgboost	2	1
immune_balance_ratio	0.011500289	bi_only	xgboost	2	1
HALLMARK_HYPOXIA	0.011491759	bi_only	xgboost	2	1
HALLMARK_IL2_STAT5_SIGNALING	0.011461303	bi_only	xgboost	2	1
EMT	0.011232024	bi_only	xgboost	2	1
TGF_BETA_SIGNALING	0.010812063	bi_only	xgboost	2	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.010684128	bi_only	xgboost	2	1
HALLMARK_UV_RESPONSE_DN	0.0101358015	bi_only	xgboost	2	1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.009414168	bi_only	xgboost	2	1
HALLMARK_ADIPOGENESIS	0.009331042	bi_only	xgboost	2	1
HALLMARK_XENOBIOTIC_METABOLISM	0.009149748	bi_only	xgboost	2	1
HALLMARK_DNA_REPAIR	0.008703354	bi_only	xgboost	2	1
suppression	0.008609886	bi_only	xgboost	2	1
CD8_NK	0.008488862	bi_only	xgboost	2	1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.008397361	bi_only	xgboost	2	1
HALLMARK_COAGULATION	0.0072683534	bi_only	xgboost	2	1
HALLMARK_NOTCH_SIGNALING	0.0072031044	bi_only	xgboost	2	1
HALLMARK_APICAL_JUNCTION	0.006919376	bi_only	xgboost	2	1
ECM_REMODELING	0.0064475536	bi_only	xgboost	2	1
IFNG_RESPONSE	0.006358476	bi_only	xgboost	2	1
HALLMARK_BILE_ACID_METABOLISM	0.005529817	bi_only	xgboost	2	1
HALLMARK_FATTY_ACID_METABOLISM	0.005424266	bi_only	xgboost	2	1
HALLMARK_ALLOGRAFT_REJECTION	0.00012662193	bi_only	xgboost	2	1
HALLMARK_MYOGENESIS	0.0	bi_only	xgboost	2	1
HALLMARK_MITOTIC_SPINDLE	0.06851002	bi_only	xgboost	2	2
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.038626235	bi_only	xgboost	2	2
HALLMARK_UV_RESPONSE_UP	0.030333312	bi_only	xgboost	2	2
HALLMARK_KRAS_SIGNALING_UP	0.029320695	bi_only	xgboost	2	2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.02807703	bi_only	xgboost	2	2
HALLMARK_ANDROGEN_RESPONSE	0.024399832	bi_only	xgboost	2	2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.02342983	bi_only	xgboost	2	2
HYPOXIA	0.021231977	bi_only	xgboost	2	2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.020172972	bi_only	xgboost	2	2
CYTOLYTIC_ACTIVITY	0.020124994	bi_only	xgboost	2	2
IFNG_RESPONSE	0.019906081	bi_only	xgboost	2	2
HALLMARK_DNA_REPAIR	0.019821256	bi_only	xgboost	2	2
HALLMARK_XENOBIOTIC_METABOLISM	0.01968589	bi_only	xgboost	2	2
HALLMARK_BILE_ACID_METABOLISM	0.019407716	bi_only	xgboost	2	2
HALLMARK_MTORC1_SIGNALING	0.019395335	bi_only	xgboost	2	2
CD8_NK	0.019362807	bi_only	xgboost	2	2
HALLMARK_E2F_TARGETS	0.019162916	bi_only	xgboost	2	2
ECM_REMODELING	0.018924542	bi_only	xgboost	2	2
immune_balance_ratio	0.018773958	bi_only	xgboost	2	2
HALLMARK_UV_RESPONSE_DN	0.018582392	bi_only	xgboost	2	2
HALLMARK_NOTCH_SIGNALING	0.017838554	bi_only	xgboost	2	2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.017628446	bi_only	xgboost	2	2
suppression	0.017253479	bi_only	xgboost	2	2
immune_balance_index	0.016844433	bi_only	xgboost	2	2
TREG_MYELOID_SUPPRESSION	0.016784126	bi_only	xgboost	2	2
HALLMARK_INFLAMMATORY_RESPONSE	0.016737226	bi_only	xgboost	2	2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.016644001	bi_only	xgboost	2	2
HALLMARK_P53_PATHWAY	0.015665129	bi_only	xgboost	2	2
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.015618592	bi_only	xgboost	2	2
ANGIOGENESIS	0.015486334	bi_only	xgboost	2	2
HALLMARK_HEDGEHOG_SIGNALING	0.015365304	bi_only	xgboost	2	2
HALLMARK_GLYCOLYSIS	0.015313315	bi_only	xgboost	2	2
HALLMARK_ANGIOGENESIS	0.015095835	bi_only	xgboost	2	2
HALLMARK_PEROXISOME	0.014876951	bi_only	xgboost	2	2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.014759552	bi_only	xgboost	2	2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.014629328	bi_only	xgboost	2	2
HALLMARK_IL2_STAT5_SIGNALING	0.014310856	bi_only	xgboost	2	2
HALLMARK_PROTEIN_SECRETION	0.014260555	bi_only	xgboost	2	2
ANTIGEN_PRESENTATION	0.01404747	bi_only	xgboost	2	2
HALLMARK_TGF_BETA_SIGNALING	0.013803703	bi_only	xgboost	2	2
HALLMARK_PANCREAS_BETA_CELLS	0.013386335	bi_only	xgboost	2	2
HALLMARK_APICAL_SURFACE	0.013060184	bi_only	xgboost	2	2
HALLMARK_ADIPOGENESIS	0.01298352	bi_only	xgboost	2	2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.01295526	bi_only	xgboost	2	2
HALLMARK_COMPLEMENT	0.012472991	bi_only	xgboost	2	2
TGF_BETA_SIGNALING	0.012354392	bi_only	xgboost	2	2
EMT	0.012113192	bi_only	xgboost	2	2
HALLMARK_KRAS_SIGNALING_DN	0.012094755	bi_only	xgboost	2	2
HALLMARK_FATTY_ACID_METABOLISM	0.012044521	bi_only	xgboost	2	2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0120435	bi_only	xgboost	2	2
HALLMARK_APOPTOSIS	0.009387522	bi_only	xgboost	2	2
HALLMARK_SPERMATOGENESIS	0.009156759	bi_only	xgboost	2	2
HALLMARK_MYC_TARGETS_V1	0.009110586	bi_only	xgboost	2	2
HALLMARK_APICAL_JUNCTION	0.008279866	bi_only	xgboost	2	2
HALLMARK_MYC_TARGETS_V2	0.008234376	bi_only	xgboost	2	2
HALLMARK_HYPOXIA	0.0081897965	bi_only	xgboost	2	2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0078979395	bi_only	xgboost	2	2
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0040215272	bi_only	xgboost	2	2
HALLMARK_HEME_METABOLISM	0.0	bi_only	xgboost	2	2
T_CELL_INFLAMED	0.0	bi_only	xgboost	2	2
HALLMARK_ALLOGRAFT_REJECTION	0.0	bi_only	xgboost	2	2
HALLMARK_COAGULATION	0.0	bi_only	xgboost	2	2
activation	0.0	bi_only	xgboost	2	2
HALLMARK_MYOGENESIS	0.0	bi_only	xgboost	2	2
HALLMARK_G2M_CHECKPOINT	0.0	bi_only	xgboost	2	2
HALLMARK_MTORC1_SIGNALING	0.06625259	bi_only	xgboost	2	3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.062897086	bi_only	xgboost	2	3
HALLMARK_MITOTIC_SPINDLE	0.043974716	bi_only	xgboost	2	3
HALLMARK_MYC_TARGETS_V1	0.03614998	bi_only	xgboost	2	3
HALLMARK_UV_RESPONSE_UP	0.031143097	bi_only	xgboost	2	3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.030566407	bi_only	xgboost	2	3
HYPOXIA	0.030385802	bi_only	xgboost	2	3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.028548097	bi_only	xgboost	2	3
HALLMARK_SPERMATOGENESIS	0.023505453	bi_only	xgboost	2	3
HALLMARK_PEROXISOME	0.021851176	bi_only	xgboost	2	3
HALLMARK_COAGULATION	0.021356452	bi_only	xgboost	2	3
TREG_MYELOID_SUPPRESSION	0.018809335	bi_only	xgboost	2	3
HALLMARK_G2M_CHECKPOINT	0.018410286	bi_only	xgboost	2	3
HALLMARK_ADIPOGENESIS	0.018132893	bi_only	xgboost	2	3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.017754195	bi_only	xgboost	2	3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.017204104	bi_only	xgboost	2	3
HALLMARK_KRAS_SIGNALING_DN	0.017036052	bi_only	xgboost	2	3
activation	0.01672334	bi_only	xgboost	2	3
IFNG_RESPONSE	0.016670197	bi_only	xgboost	2	3
HALLMARK_APOPTOSIS	0.016669491	bi_only	xgboost	2	3
HALLMARK_BILE_ACID_METABOLISM	0.016486252	bi_only	xgboost	2	3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.016311388	bi_only	xgboost	2	3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.016262518	bi_only	xgboost	2	3
HALLMARK_P53_PATHWAY	0.016236657	bi_only	xgboost	2	3
HALLMARK_HEDGEHOG_SIGNALING	0.01582506	bi_only	xgboost	2	3
CD8_NK	0.015749075	bi_only	xgboost	2	3
HALLMARK_IL2_STAT5_SIGNALING	0.015366197	bi_only	xgboost	2	3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.015331556	bi_only	xgboost	2	3
HALLMARK_FATTY_ACID_METABOLISM	0.014929	bi_only	xgboost	2	3
EMT	0.014835582	bi_only	xgboost	2	3
HALLMARK_APICAL_SURFACE	0.014093873	bi_only	xgboost	2	3
ANTIGEN_PRESENTATION	0.014015664	bi_only	xgboost	2	3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.013968312	bi_only	xgboost	2	3
ECM_REMODELING	0.013852973	bi_only	xgboost	2	3
HALLMARK_TGF_BETA_SIGNALING	0.0134506775	bi_only	xgboost	2	3
HALLMARK_COMPLEMENT	0.013100859	bi_only	xgboost	2	3
HALLMARK_HYPOXIA	0.012871695	bi_only	xgboost	2	3
HALLMARK_ANDROGEN_RESPONSE	0.012738445	bi_only	xgboost	2	3
ANGIOGENESIS	0.012682517	bi_only	xgboost	2	3
HALLMARK_PANCREAS_BETA_CELLS	0.01249746	bi_only	xgboost	2	3
HALLMARK_NOTCH_SIGNALING	0.012001626	bi_only	xgboost	2	3
HALLMARK_XENOBIOTIC_METABOLISM	0.011859882	bi_only	xgboost	2	3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.011844995	bi_only	xgboost	2	3
HALLMARK_DNA_REPAIR	0.011663645	bi_only	xgboost	2	3
TGF_BETA_SIGNALING	0.010526423	bi_only	xgboost	2	3
HALLMARK_MYOGENESIS	0.010494688	bi_only	xgboost	2	3
HALLMARK_GLYCOLYSIS	0.0096954405	bi_only	xgboost	2	3
CYTOLYTIC_ACTIVITY	0.009668403	bi_only	xgboost	2	3
immune_balance_index	0.00966837	bi_only	xgboost	2	3
HALLMARK_ANGIOGENESIS	0.009171075	bi_only	xgboost	2	3
suppression	0.00891632	bi_only	xgboost	2	3
HALLMARK_HEME_METABOLISM	0.008826362	bi_only	xgboost	2	3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.008331804	bi_only	xgboost	2	3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.008117097	bi_only	xgboost	2	3
immune_balance_ratio	0.006675402	bi_only	xgboost	2	3
HALLMARK_APICAL_JUNCTION	0.0050521707	bi_only	xgboost	2	3
HALLMARK_E2F_TARGETS	0.0028397709	bi_only	xgboost	2	3
HALLMARK_UV_RESPONSE_DN	0.0	bi_only	xgboost	2	3
HALLMARK_PROTEIN_SECRETION	0.0	bi_only	xgboost	2	3
HALLMARK_ALLOGRAFT_REJECTION	0.0	bi_only	xgboost	2	3
T_CELL_INFLAMED	0.0	bi_only	xgboost	2	3
HALLMARK_KRAS_SIGNALING_UP	0.0	bi_only	xgboost	2	3
HALLMARK_INFLAMMATORY_RESPONSE	0.0	bi_only	xgboost	2	3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0	bi_only	xgboost	2	3
HALLMARK_MYC_TARGETS_V2	0.0	bi_only	xgboost	2	3
HALLMARK_MITOTIC_SPINDLE	0.04222477	bi_only	xgboost	2	4
HALLMARK_UV_RESPONSE_UP	0.031001383	bi_only	xgboost	2	4
immune_balance_ratio	0.030066488	bi_only	xgboost	2	4
HALLMARK_UV_RESPONSE_DN	0.02942941	bi_only	xgboost	2	4
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.025936013	bi_only	xgboost	2	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.024696356	bi_only	xgboost	2	4
HALLMARK_INFLAMMATORY_RESPONSE	0.024685273	bi_only	xgboost	2	4
IFNG_RESPONSE	0.024478257	bi_only	xgboost	2	4
HALLMARK_E2F_TARGETS	0.023461957	bi_only	xgboost	2	4
HALLMARK_G2M_CHECKPOINT	0.02312404	bi_only	xgboost	2	4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.023059737	bi_only	xgboost	2	4
activation	0.022754982	bi_only	xgboost	2	4
HYPOXIA	0.022348255	bi_only	xgboost	2	4
HALLMARK_MYC_TARGETS_V2	0.020814098	bi_only	xgboost	2	4
CYTOLYTIC_ACTIVITY	0.020773878	bi_only	xgboost	2	4
HALLMARK_SPERMATOGENESIS	0.02046988	bi_only	xgboost	2	4
HALLMARK_BILE_ACID_METABOLISM	0.020293992	bi_only	xgboost	2	4
TREG_MYELOID_SUPPRESSION	0.020163585	bi_only	xgboost	2	4
HALLMARK_APOPTOSIS	0.019734006	bi_only	xgboost	2	4
ANTIGEN_PRESENTATION	0.017795183	bi_only	xgboost	2	4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.017536556	bi_only	xgboost	2	4
HALLMARK_MYC_TARGETS_V1	0.017524619	bi_only	xgboost	2	4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.017175639	bi_only	xgboost	2	4
HALLMARK_ANDROGEN_RESPONSE	0.017085897	bi_only	xgboost	2	4
HALLMARK_COMPLEMENT	0.01686349	bi_only	xgboost	2	4
HALLMARK_HEDGEHOG_SIGNALING	0.016845617	bi_only	xgboost	2	4
HALLMARK_PROTEIN_SECRETION	0.016762348	bi_only	xgboost	2	4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.016435677	bi_only	xgboost	2	4
HALLMARK_P53_PATHWAY	0.016319409	bi_only	xgboost	2	4
ECM_REMODELING	0.016045049	bi_only	xgboost	2	4
HALLMARK_KRAS_SIGNALING_DN	0.015422374	bi_only	xgboost	2	4
CD8_NK	0.015309357	bi_only	xgboost	2	4
HALLMARK_MYOGENESIS	0.015268828	bi_only	xgboost	2	4
EMT	0.015150165	bi_only	xgboost	2	4
HALLMARK_COAGULATION	0.0151100475	bi_only	xgboost	2	4
HALLMARK_PEROXISOME	0.014868578	bi_only	xgboost	2	4
immune_balance_index	0.01478173	bi_only	xgboost	2	4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0146279335	bi_only	xgboost	2	4
HALLMARK_NOTCH_SIGNALING	0.014572969	bi_only	xgboost	2	4
HALLMARK_APICAL_SURFACE	0.014472395	bi_only	xgboost	2	4
HALLMARK_HEME_METABOLISM	0.014458647	bi_only	xgboost	2	4
HALLMARK_MTORC1_SIGNALING	0.014276162	bi_only	xgboost	2	4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0138788605	bi_only	xgboost	2	4
HALLMARK_IL2_STAT5_SIGNALING	0.013644318	bi_only	xgboost	2	4
HALLMARK_ALLOGRAFT_REJECTION	0.013575771	bi_only	xgboost	2	4
HALLMARK_ANGIOGENESIS	0.013078331	bi_only	xgboost	2	4
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.012914003	bi_only	xgboost	2	4
HALLMARK_GLYCOLYSIS	0.0126653565	bi_only	xgboost	2	4
HALLMARK_PANCREAS_BETA_CELLS	0.012577227	bi_only	xgboost	2	4
TGF_BETA_SIGNALING	0.012493023	bi_only	xgboost	2	4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0124041755	bi_only	xgboost	2	4
HALLMARK_FATTY_ACID_METABOLISM	0.011091906	bi_only	xgboost	2	4
HALLMARK_HYPOXIA	0.010636153	bi_only	xgboost	2	4
HALLMARK_TGF_BETA_SIGNALING	0.009584414	bi_only	xgboost	2	4
HALLMARK_DNA_REPAIR	0.008566683	bi_only	xgboost	2	4
suppression	0.008199781	bi_only	xgboost	2	4
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0004650562	bi_only	xgboost	2	4
ANGIOGENESIS	0.0	bi_only	xgboost	2	4
HALLMARK_XENOBIOTIC_METABOLISM	0.0	bi_only	xgboost	2	4
HALLMARK_KRAS_SIGNALING_UP	0.0	bi_only	xgboost	2	4
HALLMARK_APICAL_JUNCTION	0.0	bi_only	xgboost	2	4
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	bi_only	xgboost	2	4
T_CELL_INFLAMED	0.0	bi_only	xgboost	2	4
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0	bi_only	xgboost	2	4
HALLMARK_ADIPOGENESIS	0.0	bi_only	xgboost	2	4
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.049359113	bi_only	xgboost	2	5
HALLMARK_MITOTIC_SPINDLE	0.03689059	bi_only	xgboost	2	5
HALLMARK_MYC_TARGETS_V1	0.033862986	bi_only	xgboost	2	5
HALLMARK_UV_RESPONSE_UP	0.031164588	bi_only	xgboost	2	5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.028495202	bi_only	xgboost	2	5
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.026188517	bi_only	xgboost	2	5
HALLMARK_E2F_TARGETS	0.024446847	bi_only	xgboost	2	5
HALLMARK_DNA_REPAIR	0.022270191	bi_only	xgboost	2	5
HYPOXIA	0.022023816	bi_only	xgboost	2	5
HALLMARK_MTORC1_SIGNALING	0.021733832	bi_only	xgboost	2	5
HALLMARK_COMPLEMENT	0.021253007	bi_only	xgboost	2	5
ANTIGEN_PRESENTATION	0.020939127	bi_only	xgboost	2	5
HALLMARK_G2M_CHECKPOINT	0.0195183	bi_only	xgboost	2	5
IFNG_RESPONSE	0.019399762	bi_only	xgboost	2	5
HALLMARK_MYOGENESIS	0.01834214	bi_only	xgboost	2	5
HALLMARK_TGF_BETA_SIGNALING	0.017936997	bi_only	xgboost	2	5
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.01762299	bi_only	xgboost	2	5
suppression	0.017572148	bi_only	xgboost	2	5
HALLMARK_PANCREAS_BETA_CELLS	0.017499544	bi_only	xgboost	2	5
immune_balance_ratio	0.017461699	bi_only	xgboost	2	5
TREG_MYELOID_SUPPRESSION	0.017450806	bi_only	xgboost	2	5
CD8_NK	0.016975116	bi_only	xgboost	2	5
ECM_REMODELING	0.016754953	bi_only	xgboost	2	5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.016726924	bi_only	xgboost	2	5
HALLMARK_GLYCOLYSIS	0.016648147	bi_only	xgboost	2	5
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.016638443	bi_only	xgboost	2	5
CYTOLYTIC_ACTIVITY	0.016435485	bi_only	xgboost	2	5
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.016305393	bi_only	xgboost	2	5
HALLMARK_ESTROGEN_RESPONSE_LATE	0.016262474	bi_only	xgboost	2	5
HALLMARK_PEROXISOME	0.016180119	bi_only	xgboost	2	5
HALLMARK_PROTEIN_SECRETION	0.016111178	bi_only	xgboost	2	5
HALLMARK_APOPTOSIS	0.016074037	bi_only	xgboost	2	5
HALLMARK_P53_PATHWAY	0.015932513	bi_only	xgboost	2	5
HALLMARK_HEDGEHOG_SIGNALING	0.015733294	bi_only	xgboost	2	5
HALLMARK_XENOBIOTIC_METABOLISM	0.015208289	bi_only	xgboost	2	5
ANGIOGENESIS	0.015119105	bi_only	xgboost	2	5
HALLMARK_APICAL_SURFACE	0.014685386	bi_only	xgboost	2	5
HALLMARK_ANDROGEN_RESPONSE	0.014654388	bi_only	xgboost	2	5
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.014551525	bi_only	xgboost	2	5
HALLMARK_BILE_ACID_METABOLISM	0.014349602	bi_only	xgboost	2	5
HALLMARK_SPERMATOGENESIS	0.014221854	bi_only	xgboost	2	5
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.014045031	bi_only	xgboost	2	5
HALLMARK_IL2_STAT5_SIGNALING	0.013381881	bi_only	xgboost	2	5
HALLMARK_NOTCH_SIGNALING	0.013154752	bi_only	xgboost	2	5
EMT	0.0128787	bi_only	xgboost	2	5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.012654245	bi_only	xgboost	2	5
HALLMARK_HYPOXIA	0.012145958	bi_only	xgboost	2	5
HALLMARK_HEME_METABOLISM	0.012093127	bi_only	xgboost	2	5
immune_balance_index	0.011207452	bi_only	xgboost	2	5
HALLMARK_MYC_TARGETS_V2	0.010818409	bi_only	xgboost	2	5
HALLMARK_COAGULATION	0.010712776	bi_only	xgboost	2	5
HALLMARK_UV_RESPONSE_DN	0.010399232	bi_only	xgboost	2	5
HALLMARK_KRAS_SIGNALING_DN	0.009856981	bi_only	xgboost	2	5
TGF_BETA_SIGNALING	0.00916022	bi_only	xgboost	2	5
activation	0.008723496	bi_only	xgboost	2	5
HALLMARK_ANGIOGENESIS	0.008655335	bi_only	xgboost	2	5
HALLMARK_APICAL_JUNCTION	0.0075033554	bi_only	xgboost	2	5
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0038191997	bi_only	xgboost	2	5
HALLMARK_FATTY_ACID_METABOLISM	0.0017894831	bi_only	xgboost	2	5
HALLMARK_ALLOGRAFT_REJECTION	0.0	bi_only	xgboost	2	5
HALLMARK_KRAS_SIGNALING_UP	0.0	bi_only	xgboost	2	5
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	bi_only	xgboost	2	5
HALLMARK_INFLAMMATORY_RESPONSE	0.0	bi_only	xgboost	2	5
T_CELL_INFLAMED	0.0	bi_only	xgboost	2	5
HALLMARK_ADIPOGENESIS	0.0	bi_only	xgboost	2	5
HALLMARK_MITOTIC_SPINDLE	0.057316843	bi_only	xgboost	3	1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.04971081	bi_only	xgboost	3	1
HYPOXIA	0.044791643	bi_only	xgboost	3	1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.03560739	bi_only	xgboost	3	1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.028489828	bi_only	xgboost	3	1
HALLMARK_UV_RESPONSE_UP	0.02733832	bi_only	xgboost	3	1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.024408853	bi_only	xgboost	3	1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.022569416	bi_only	xgboost	3	1
HALLMARK_XENOBIOTIC_METABOLISM	0.022504332	bi_only	xgboost	3	1
HALLMARK_MYC_TARGETS_V1	0.022125116	bi_only	xgboost	3	1
HALLMARK_G2M_CHECKPOINT	0.02195847	bi_only	xgboost	3	1
immune_balance_index	0.021448199	bi_only	xgboost	3	1
HALLMARK_ANDROGEN_RESPONSE	0.021375792	bi_only	xgboost	3	1
HALLMARK_SPERMATOGENESIS	0.021053454	bi_only	xgboost	3	1
immune_balance_ratio	0.020711163	bi_only	xgboost	3	1
HALLMARK_GLYCOLYSIS	0.019965502	bi_only	xgboost	3	1
HALLMARK_UV_RESPONSE_DN	0.018819826	bi_only	xgboost	3	1
HALLMARK_APOPTOSIS	0.018506564	bi_only	xgboost	3	1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0183749	bi_only	xgboost	3	1
HALLMARK_MYC_TARGETS_V2	0.018043464	bi_only	xgboost	3	1
HALLMARK_PANCREAS_BETA_CELLS	0.017960016	bi_only	xgboost	3	1
TREG_MYELOID_SUPPRESSION	0.016905518	bi_only	xgboost	3	1
HALLMARK_ALLOGRAFT_REJECTION	0.01670596	bi_only	xgboost	3	1
HALLMARK_P53_PATHWAY	0.016438812	bi_only	xgboost	3	1
CYTOLYTIC_ACTIVITY	0.015990727	bi_only	xgboost	3	1
HALLMARK_IL2_STAT5_SIGNALING	0.015977228	bi_only	xgboost	3	1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.015771829	bi_only	xgboost	3	1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.015365066	bi_only	xgboost	3	1
HALLMARK_TGF_BETA_SIGNALING	0.0153609235	bi_only	xgboost	3	1
HALLMARK_BILE_ACID_METABOLISM	0.015275708	bi_only	xgboost	3	1
HALLMARK_KRAS_SIGNALING_DN	0.015039892	bi_only	xgboost	3	1
HALLMARK_FATTY_ACID_METABOLISM	0.014918206	bi_only	xgboost	3	1
HALLMARK_ADIPOGENESIS	0.01453639	bi_only	xgboost	3	1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.014018009	bi_only	xgboost	3	1
CD8_NK	0.013699475	bi_only	xgboost	3	1
HALLMARK_NOTCH_SIGNALING	0.013671667	bi_only	xgboost	3	1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.013573599	bi_only	xgboost	3	1
HALLMARK_DNA_REPAIR	0.013280069	bi_only	xgboost	3	1
TGF_BETA_SIGNALING	0.013234299	bi_only	xgboost	3	1
HALLMARK_MTORC1_SIGNALING	0.012909221	bi_only	xgboost	3	1
HALLMARK_MYOGENESIS	0.012603516	bi_only	xgboost	3	1
HALLMARK_APICAL_SURFACE	0.012439873	bi_only	xgboost	3	1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.012389287	bi_only	xgboost	3	1
HALLMARK_ANGIOGENESIS	0.012201512	bi_only	xgboost	3	1
HALLMARK_HEDGEHOG_SIGNALING	0.012198145	bi_only	xgboost	3	1
HALLMARK_PEROXISOME	0.011970967	bi_only	xgboost	3	1
HALLMARK_APICAL_JUNCTION	0.011276139	bi_only	xgboost	3	1
activation	0.010605978	bi_only	xgboost	3	1
suppression	0.010531216	bi_only	xgboost	3	1
ANTIGEN_PRESENTATION	0.010201644	bi_only	xgboost	3	1
HALLMARK_HEME_METABOLISM	0.009711166	bi_only	xgboost	3	1
HALLMARK_COAGULATION	0.009584822	bi_only	xgboost	3	1
EMT	0.008802877	bi_only	xgboost	3	1
HALLMARK_PROTEIN_SECRETION	0.007665885	bi_only	xgboost	3	1
HALLMARK_INFLAMMATORY_RESPONSE	0.006954336	bi_only	xgboost	3	1
T_CELL_INFLAMED	0.0033592612	bi_only	xgboost	3	1
HALLMARK_COMPLEMENT	0.0017508875	bi_only	xgboost	3	1
ANGIOGENESIS	0.0	bi_only	xgboost	3	1
ECM_REMODELING	0.0	bi_only	xgboost	3	1
HALLMARK_HYPOXIA	0.0	bi_only	xgboost	3	1
IFNG_RESPONSE	0.0	bi_only	xgboost	3	1
HALLMARK_KRAS_SIGNALING_UP	0.0	bi_only	xgboost	3	1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0	bi_only	xgboost	3	1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0	bi_only	xgboost	3	1
HALLMARK_E2F_TARGETS	0.0	bi_only	xgboost	3	1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.042912237	bi_only	xgboost	3	2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.038593985	bi_only	xgboost	3	2
HALLMARK_BILE_ACID_METABOLISM	0.033821132	bi_only	xgboost	3	2
immune_balance_index	0.030400826	bi_only	xgboost	3	2
HALLMARK_UV_RESPONSE_UP	0.029766353	bi_only	xgboost	3	2
HYPOXIA	0.024699748	bi_only	xgboost	3	2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.021335522	bi_only	xgboost	3	2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.020911822	bi_only	xgboost	3	2
