feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
grade_3	0.5449579262170968	0.5449579262170968	clinical_only	elastic_net_logreg	2	4
er_status_ihc_esr1_for indeterminate_N	0.3606876629372111	0.3606876629372111	clinical_only	elastic_net_logreg	2	4
grade_2	-0.22566805189874012	0.22566805189874012	clinical_only	elastic_net_logreg	2	4
age_years	-0.11644886339783195	0.11644886339783195	clinical_only	elastic_net_logreg	2	4
clinical_nodal_status_N1	0.0461927043224496	0.0461927043224496	clinical_only	elastic_net_logreg	2	4
clinical_t_stage_T4	-0.03679093033140982	0.03679093033140982	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	2	4
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	2	4
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	2	4
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	2	4
er_status_ihc_esr1_for indeterminate_P	-0.11883745805790395	0.11883745805790395	clinical_only	elastic_net_logreg	2	5
er_status_ihc_esr1_for indeterminate_N	0.11650702309528757	0.11650702309528757	clinical_only	elastic_net_logreg	2	5
grade_3	0.10817702901571835	0.10817702901571835	clinical_only	elastic_net_logreg	2	5
grade_2	-0.08476022929608543	0.08476022929608543	clinical_only	elastic_net_logreg	2	5
age_years	-0.07372090671754139	0.07372090671754139	clinical_only	elastic_net_logreg	2	5
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	2	5
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	2	5
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_t_stage_T4	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	2	5
clinical_nodal_status_N1	0.0	0.0	clinical_only	elastic_net_logreg	2	5
er_status_ihc_esr1_for indeterminate_P	-0.14435378666491225	0.14435378666491225	clinical_only	elastic_net_logreg	3	1
er_status_ihc_esr1_for indeterminate_N	0.13215934062544737	0.13215934062544737	clinical_only	elastic_net_logreg	3	1
grade_3	0.1272962969845901	0.1272962969845901	clinical_only	elastic_net_logreg	3	1
grade_2	-0.07846593393833193	0.07846593393833193	clinical_only	elastic_net_logreg	3	1
age_years	-0.0002609706443636433	0.0002609706443636433	clinical_only	elastic_net_logreg	3	1
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	3	1
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	3	1
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	3	1
