gene_symbol	mutual_information
STX8	0.0220965938666629
HHLA2	0.0220127465907885
SUN1	0.0219870780706607
ATP2C1	0.0219870780706607
DES	0.0219859913504363
SGCB	0.0219639125902299
INPP5D	0.0219639125902299
GPC3	0.0219440142050999
SLC35F5	0.0219440142050999
GLA	0.0219440142050998
ELANE	0.0219440142050998
DLK2	0.0219440142050998
PLA2G10	0.0218976504145729
TJP2	0.0218976504145728
OR10H3	0.0218976504145727
SORL1	0.0218976504145727
PCNP	0.0218976504145727
ATP5F1D	0.0218976504145726
HYPK	0.0218976504145726
S100P	0.0218976504145726
COMP	0.0218923519920398
MICALL2	0.0218923519920398
TSC2	0.0218923519920398
TULP4	0.0218923519920398
NIT1	0.0218923519920398
ZC3H15	0.0218923519920396
ISG20	0.0218923519920396
NDUFS4	0.0218923519920394
COQ7	0.021878788888949
FGB	0.021878788888949
FLCN	0.021878788888949
BDKRB1	0.021878788888949
HPCAL1	0.021878788888949
BAIAP3	0.0218787888889488
CAVIN2	0.0218787888889488
KRT86	0.0218709291751257
P2RY11	0.0218709291751257
F3	0.0218709291751255
HSP90AB1	0.0218709291751254
CCR7	0.0218594977754673
PHIP	0.0218594977754673
IGLV2-14	0.0218594977754673
ALOX15	0.0218594977754672
CDH11	0.0218594977754672
TOMM20	0.0218594977754672
JRK	0.0218594636193202
SIPA1	0.0218594636193202
MBTD1	0.0218594636193202
ACBD4	0.0218436977011887
OBI1	0.0218129092237544
NPY4R	0.0218129092237543
SMPDL3A	0.0218129092237543
MED23	0.0217932355998103
ANXA1	0.0217932355998103
CTSS	0.0217776370401981
HK1	0.0217776370401981
PCLAF	0.021777637040198
RPL35A	0.021777637040198
MBP	0.021777637040198
ATP11A	0.0217776370401979
RHEX	0.0217776370401979
WIZ	0.0217776370401979
RNMT	0.0217776370401979
ESRP1	0.0217282729281201
VTCN1	0.0217282729281201
ADGRB3	0.0217282729281201
PNN	0.0217282729281201
TIGD6	0.0217282729281201
MPHOSPH10	0.0217282729281199
CCL16	0.0217282729281197
PRR34	0.0216951640258054
NRCAM	0.0216940505472087
MNX1	0.0216940505472086
PLA2G2E	0.0216940505472085
CCL22	0.0216899177150677
FASN	0.0216899177150676
SLC5A5	0.0216899177150676
IGF2BP3	0.0216899177150676
CD9	0.02168514946728
BANP	0.0216851494672798
ARL6IP1	0.0216851494672796
CRIM1	0.0216804674216349
ZNF385D	0.0216804674216349
MS4A1	0.0216804674216347
GPRASP3	0.0216804674216347
DCAF16	0.0216726205150805
JAM3	0.0216726205150805
MAGEB3	0.0216726205150805
GDF1	0.0216726205150805
ADAM3A	0.0216702345247079
GRIK3	0.0216702345247079
NCOR1	0.0216545025933452
PKP2	0.0216520763813269
DOHH	0.0216520763813267
UBE2Z	0.0216520763813265
TSNAXIP1	0.0216288622621954
PLA2G7	0.0216288622621952
SERTAD2	0.0216288622621952
PRND	0.0216166297134302
FBXO3	0.0216166297134302
PRRG2	0.02161662971343
COPS7B	0.02161662971343
UBAP1	0.02161662971343
UBQLN3	0.02161662971343
BABAM1	0.0215897653339067
UBE2J1	0.0215897653339067
ADORA2A	0.0215897653339066
RDH11	0.0215897653339066
STAT3	0.0215784902259312
ANKHD1	0.0215784902259311
ROM1	0.0215784902259311
DNAJC24	0.0215663379237826
PAF1	0.0215663379237826
TBX2	0.0215663379237826
TMEM255A	0.0215663379237826
TNFRSF14	0.0215663379237826
FLG	0.0215663379237826
SVEP1	0.0215663379237826
TEX11	0.0215663379237826
TMEM243	0.0215663379237824
GRK4	0.0215507730833834
AZGP1P1	0.0215507730833834
ZSCAN26	0.0215507730833834
TSEN2	0.0215507730833831
PRDM1	0.021550773083383
RPS11	0.021550773083383
TBL1X	0.021550773083383
IFNA1	0.021543544683456
NFYC	0.021543544683456
IDH1	0.0215435446834559
ICE2	0.0215255094382114
CEACAM7	0.0215255094382114
ERICH2-DT	0.0215255094382114
TBCCD1	0.0215255094382114
TOPORS	0.0215255094382114
MRPL48	0.0215255094382113
C1orf174	0.0215255094382112
EED	0.0215255094382112
KCNG1	0.0215255094382112
MSMB	0.021519806041131
DNAH3	0.021519806041131
SLC16A2	0.0215198060411308
SCN1B	0.0215198060411306
RABGEF1	0.0215198060411306
DMAC2	0.0215169515532393
PTPRC	0.0215169515532393
ARHGAP11A	0.0215169515532393
DENND5A	0.0215169515532393
CPSF6	0.0215049077431761
GAD1	0.021504907743176
NR1H2	0.021504907743176
PCDHGA1	0.02150345259924
CLNS1A	0.02150345259924
TRPC3	0.0214702289459497
CAP2	0.0214702289459495
CXCL12	0.0214702289459495
SEC11A	0.0214702289459495
SEC24C	0.0214702289459495
SLC2A4RG	0.0214702289459495
ABCF2-H2BK1	0.0214702289459495
DDX21	0.0214702289459495
TET3	0.0214702289459495
DNAJB14	0.0214627328196035
CERS4	0.0214627328196035
LILRP2	0.0214627328196035
CD1B	0.0214627328196035
POLR2G	0.0213953919471737
HLA-C	0.0213953919471737
MAIP1	0.0213953919471737
IL12A	0.0213953919471737
CETN3	0.0213720798822796
PEPD	0.0213720798822796
ALDH1L1	0.0213720798822796
MC1R	0.0213720798822796
CDK10	0.0213720798822795
CEP68	0.0213720798822795
MB	0.0213720798822795
NEFL	0.0213720798822795
KLHL21	0.0213720798822794
ST8SIA1	0.0213720798822794
SHC3	0.0213688856562667
MAGI2	0.0213641456003892
LRRC1	0.0213641456003892
MFSD9	0.0213641456003892
SPAST	0.0213641456003892
MAPK7	0.0213641456003892
SLTM	0.0213641456003892
PPP1R8	0.0213641456003892
DZIP1	0.0213641456003892
HSD17B2	0.0213641456003892
PRPSAP1	0.0213641456003892
WDR74	0.0213641456003892
NUP62	0.021364145600389
ALKBH1	0.0213504285546781
CES1	0.0213504285546781
CHST10	0.0213504285546781
ALDH4A1	0.0213504285546781
KIF13B	0.0213504285546781
POLG	0.0213504285546779
SAA2	0.0213504285546779
TTC13	0.0213504285546779
EIF4H	0.0213483815142524
AOC1	0.0213483815142524
CYP3A7	0.0213483815142524
FABP4	0.0213483815142524
LRRC23	0.0213483815142524
PLIN3	0.0213483815142524
STAT1	0.0213483815142524
ZNF43	0.0213483815142524
ALDH2	0.0213483815142524
TRAF2	0.0213298308319078
LLPH	0.0213298308319077
CLDN3	0.0213205355458883
NRG1	0.0213205355458883
ZWILCH	0.0213205355458883
TRIM25	0.0213205355458882
FAM120A	0.0213205355458882
TSNAX	0.0213205355458882
KIF16B	0.021318855435479
PSTPIP2	0.021318855435479
MRPL12	0.0213188554354788
SLIT1	0.0213087061704528
ACOX3	0.0212893532427652
HELZ	0.0212893532427652
OSBPL1A	0.0212893532427652
EDEM1	0.0212893532427652
PEX11A	0.0212893532427652
PAXBP1	0.0212893532427651
SRSF3	0.0212893532427651
PRKD1	0.0212792430516387
ZEB1	0.0212659965367191
C11orf21	0.0212659965367191
PTGFR	0.0212659965367191
TPCN1	0.0212659965367191
PREP	0.0212659965367191
MCTS1	0.021265996536719
APOA4	0.0212659965367188
GOT1	0.0212270931574935
ZNF493	0.0212270931574935
PDE3A	0.0212270931574934
SLC4A10	0.0212270931574933
FTSJ1	0.0212270931574933
PBX3	0.0212270931574933
OLFML3	0.021218703054318
VPS16	0.021218703054318
HGSNAT	0.021218703054318
TNFAIP3	0.021218703054318
PRM1	0.0212187030543178
PUF60	0.0212187030543178
HOXC11	0.0212161207311256
POLE	0.0212161207311256
RBM39	0.0212161207311254
TIMM17B	0.0212161207311254
PSPC1	0.0211697722136563
SPAG7	0.0211697722136563
RANGAP1	0.0211697722136561
CACNG1	0.0211476868638346
ROR2	0.0211476868638346
SERINC1	0.0211476868638346
ST14	0.0211476868638346
SRRM1	0.0211476868638344
TSPO	0.0211476868638344
SASH3	0.0211476868638344
TCP10L3	0.0211476868638344
TCF3	0.0211327195325879
FH	0.0211327195325879
GTF2H2B	0.0211327195325877
CATSPERB	0.0211327195325877
ALPK3	0.0211186263438154
ATF4	0.0211150456666957
SNCAIP	0.0211150456666954
CDK16	0.0211138815431558
ANAPC2	0.0211138815431558
THOC1	0.0211138815431558
CFD	0.0211138815431558
DEF6	0.0211138815431556
NR1D1	0.0211118533980285
GSDME	0.0211118533980285
OCM2	0.0211118533980285
PDE4B	0.0211118533980283
ENDOD1	0.0211099552559345
SIGLEC6	0.0210982478418061
TUBG1	0.0210982478418061
PPP6R3	0.0210982478418061
ISG20L2	0.0210982478418061
SOX12	0.0210945562735271
FNTA	0.0210945562735271
PDGFD	0.0210945562735271
CCDC59	0.021094556273527
TIAM2	0.0210945562735269
CCDC102B	0.0210646736304314
ATM	0.0210628164698581
FLI1	0.0210324074503852
DNAJB12	0.0210324074503852
NDUFA3	0.0210324074503852
CHERP	0.0210324074503852
SPTB	0.0210324074503852
CSPG5	0.0210324074503849
DHRS11	0.0210324074503849
TARS1	0.0210324074503849
CEP350	0.0210324074503849
PSMC3	0.0210324074503849
SMARCD2	0.0210324074503849
ZMYND8	0.0210324074503848
MPHOSPH6	0.0210059894456312
SERPINF1	0.021005989445631
LINC00574	0.0209786952036238
FANCC	0.0209786952036238
MVD	0.0209786952036236
RCC1	0.0209670417255221
IMP3	0.020951858559969
ZKSCAN1	0.0209518585599688
ADGB	0.0209299560426793
RAD51	0.0209299560426793
SORT1	0.0209299560426793
IRF7	0.0209299560426791
RPL36	0.0209299560426791
LOC101927550	0.0209218251767384
TCEAL9	0.0209218251767381
OR7E37P	0.0209094618288976
G6PD	0.0209094618288976
ZNF358	0.0209094618288976
ZNF580	0.0209094618288975
RPL26L1	0.0208993043897159
GLRX2	0.0208993043897158
MPDZ	0.0208993043897158
NDUFV1	0.0208993043897158
NDNF	0.0208993043897156
NHLRC2	0.0208993043897156
PUDP	0.0208993043897156
TRAPPC9	0.0208993043897156
USE1	0.0208826717031221
PRR14	0.0208721365664077
LIN28A	0.0208721365664077
POLI	0.0208721365664077
GSTM1	0.0208721365664077
CD247	0.0208721365664075
PEMT	0.0208721365664075
ATP13A2	0.0208721365664075
IGLV6-57	0.0208721365664075
NUP88	0.0208721365664075
PTGS2	0.0208721365664075
C11orf16	0.020858939852196
NKX3-1	0.0208568477719264
RASL11B	0.0208568477719264
CBY1	0.0208568477719264
EPS15	0.0208568477719264
MUL1	0.0208568477719264
CALHM2	0.0208568477719264
ELAPOR1	0.0208568477719264
NGLY1	0.0208568477719264
COL11A2	0.0208568477719262
MMP28	0.0208568477719262
PON3	0.0208568477719262
HS3ST2	0.0208341060055541
ID3	0.0208341060055541
PPM1J	0.020834106005554
SFN	0.0208341060055539
PTGDR2	0.0208341060055539
TCF7L2	0.0208341060055539
F2	0.0208341060055539
PHLDA3	0.0208000305056331
ACP5	0.0208000305056331
MAPK8IP3	0.0208000305056331
PPID	0.0208000305056331
COPZ1	0.0207881734721385
SMIM2	0.0207881734721385
CLCC1	0.0207803937587926
HEPH	0.0207685422052698
RPS13	0.0207685422052698
NMUR1	0.0207635269292043
ABCC6	0.0207635269292043
AUH	0.0207635269292043
IL19	0.0207635269292043
ADGRF1	0.020763526929204
ARL4C	0.020763526929204
EPB41L4A	0.020763526929204
IGFBP-AS1	0.020763526929204
MRPL58	0.020763526929204
UBA52	0.020763526929204
TMEM39B	0.020763526929204
MUC1	0.0207635269292038
EBLN2	0.020742563728136
RPS6KA5	0.020742563728136
TTC23	0.020742563728136
CHGB	0.020742563728136
CUL3	0.020742563728136
KATNBL1	0.020742563728136
DUT	0.0206944424204296
GGTLC1	0.0206937998472329
SHBG	0.0206722364019572
RYR2	0.020672236401957
AGFG2	0.0206697449972768
ACOT8	0.0206671626740845
WFDC1	0.0206583869687894
HMGA2	0.0206583869687894
C1orf21	0.0206583869687894
C5	0.0206583869687894
CLDN11	0.0206583869687894
TMEM41B	0.0206583869687894
CD68	0.0206583869687892
FOSL1	0.0206583869687891
LAS1L	0.0206583869687891
PLTP	0.0206583869687891
CSTA	0.0206583869687891
GSTA4	0.0206583869687891
LRRK1	0.0206568418732889
CKAP4	0.0206568418732889
E4F1	0.0206568418732889
MICAL3	0.0206568418732889
NUDT6	0.0206568418732889
CCR5	0.0206568418732886
CSTF1	0.0206568418732886
KLHL36	0.0206568418732886
REXO4	0.0206568418732886
UBE2D4	0.0206568418732886
ERBIN	0.0206568418732884
SLC7A5P1	0.0206568418732884
MST1R	0.0206568418732884
NXF2	0.0206568418732884
ASPN	0.0206568418732884
ARL5A	0.0206481901032305
USP25	0.0206435080575856
NCOA2	0.0206435080575856
RPL13A	0.0206435080575856
SOCS1	0.0206435080575856
ARHGEF7	0.0206435080575856
KLF4	0.0206435080575856
ZNF593	0.0206435080575854
BMS1	0.0206435080575854
GRIA3	0.0206435080575854
CAMK1D	0.0206435080575853
RYBP	0.0206340969144584
TBR1	0.0206323893732645
CLK3	0.0205961386604347
ENOPH1	0.0205607012082721
ARHGAP5	0.0205607012082721
GYPC	0.0205607012082721
ZNF500	0.0205607012082721
BAP1	0.0205607012082719
PRKCB	0.0205607012082719
RPS6KB2	0.0205607012082719
SIRPA	0.0205607012082719
BTAF1	0.0205607012082719
CAST	0.0205547740252752
GH1	0.0205547740252752
PCGF2	0.0205547740252751
RCAN3	0.020554774025275
DNM1L	0.020554774025275
ELAVL1	0.020554774025275
HAUS6	0.020554774025275
SCEL	0.020554774025275
RCOR3	0.020554774025275
PMS2P5	0.0205547740252749
ABCC10	0.0205214600162738
CRHR2	0.0205214600162736
IFT122	0.0205214600162736
CCDC57	0.0205037283608321
PGA5	0.0205037283608321
SMYD3	0.0204516449872076
RNF141	0.0204516449872076
VSTM4	0.0204516449872076
MYLK3	0.0204516449872075
POU3F4	0.0204516449872073
PARP11	0.0204516449872073
RRAS	0.0204472870981115
CHMP2A	0.0204472870981115
C1QA	0.0204472870981113
KLK6	0.0204472870981113
SAE1	0.0204472870981113
HYI	0.0204472870981111
SYNM	0.0204179280865716
PDCD4	0.0204179280865716
SLC16A4	0.0204179280865716
LMNB1	0.0204179280865716
MRPL15	0.0204179280865716
TMA16	0.0204179280865716
MYCN	0.0204147749603586
NUP107	0.0204147749603584
E2F4	0.0204147749603582
HIGD2A	0.0203809979856382
TMEM35B	0.0203753556020351
LAG3	0.020375355602035
RBP1	0.0203500354893954
KAZN	0.0203500354893954
HGS	0.0203500354893952
VKORC1	0.0203500354893952
ACSBG2	0.020350035489395
GPX1	0.020350035489395
DYNC1I1	0.0203341824565793
TTC27	0.0203341824565793
UBA7	0.0203341824565793
PSMB1	0.0203341824565793
RIPOR2	0.020312159537422
ZNF432	0.020312159537422
ACADS	0.02028774232218
SEC24D	0.02028774232218
PHF8	0.02028774232218
SEPTIN8	0.02028774232218
CLCN4	0.0202877423221797
GJB4	0.0202877423221797
NRG2	0.0202877423221797
PCCB	0.0202877423221797
MRPS17	0.0202877423221797
VIP	0.0202804504429207
PCDHGA8	0.0202804504429206
SIRT7	0.0202804504429206
PIP5K1C	0.0202346117318725
ADAM10	0.0202346117318724
CFDP1	0.0202346117318724
ONECUT1	0.0202346117318724
ZMIZ1	0.0202346117318724
ADAM9	0.0202346117318723
LOC100288069	0.0202340300754186
CDK12	0.0202340300754184
DNAH7	0.0202340300754184
UNC119	0.0202340300754184
CEP72	0.0202340300754184
VBP1	0.0202340300754184
DGCR8	0.0201782112549508
CDR2L	0.0201782112549506
FAHD2A	0.0201782112549506
LAMP1	0.0201782112549506
SFPQ	0.0201782112549506
CDH16	0.0201612162947512
TRAC	0.0201612162947512
SLC3A1	0.0201612162947512
RINT1	0.0201467464653104
GFI1	0.0201467464653104
SACM1L	0.0201467464653104
URGCP	0.0201467464653104
SEMA6C	0.0201467464653102
SQSTM1	0.0201358810117483
CAVIN3	0.0201358810117483
SIRT4	0.0201358810117483
SYNE2	0.0201358810117483
NLGN4Y	0.0201008373261564
SPATA1	0.0201008373261564
ZNF701	0.0201008373261564
PCDH11Y	0.020100837326156
AK6	0.0200853347764833
CAB39	0.0200853347764833
SMARCE1	0.0200853347764833
TRH	0.0200853347764833
AFM	0.0200853347764831
DDX11	0.0200853347764831
NPY1R	0.0200853347764831
HTR1E	0.0200834313162232
GFAP	0.0200499296733855
KCNAB3	0.0200499296733855
DHRS12	0.0200378853173744
COQ6	0.0200378853173744
SYF2	0.0200378853173743
AIMP2	0.0200378853173741
UQCRC1	0.0200378853173741
DENND2D	0.020037885317374
ARFGEF2	0.0200164912082548
PPP2R2A	0.0200164912082548
LRP4	0.0200164912082548
RANBP9	0.0200164912082546
COX7A2L	0.0199989953105414
TRMT1	0.0199989953105414
EPS8L2	0.0199989953105414
GDPD3	0.0199737995827982
KBTBD4	0.0199737995827982
DPT	0.0199737995827982
ADSL	0.019973799582798
PPIE	0.019973799582798
HLA-DRA	0.019973799582798
KLK11	0.0199686957006649
TCF21	0.0199686957006649
GAGE1	0.0199686957006647
OCA2	0.0199686957006647
PVT1	0.0199686957006647
ADORA3	0.0199576036612779
ANK2	0.0199576036612779
P2RY6	0.0199576036612779
SIGLEC7	0.0199576036612779
DUSP11	0.0199576036612779
TUBGCP4	0.0199576036612777
B4GALT2	0.0199576036612777
COPB1	0.019956148517342
DLC1	0.019956148517342
NALF2	0.019956148517342
SULT2A1	0.019956148517342
NEDD4	0.019956148517342
CUL4A	0.0199561485173417
SEC14L1P1	0.0199561485173417
ARF4	0.0199400859639785
ARHGAP1	0.0199400859639785
COL3A1	0.0199400859639785
CBLL1	0.0199400859639785
SUPT5H	0.0199364359166801
VWA1	0.0199364359166801
OSBPL8	0.0198737563854035
DHPS	0.0198737563854035
LMF2	0.0198737563854035
CFL1	0.0198737563854035
EAF2	0.0198737563854034
DEFA1	0.0198737563854033
NPR2	0.0198605912502767
RAP1B	0.0198605912502766
RBM34	0.0198605912502765
B4GALT5	0.0198437801606657
DIO2	0.0198437801606655
ADH1B	0.0198098372055223
PRPF6	0.0198098372055223
PLXNA3	0.0198098372055223
SHISA6	0.0198098372055223
BNIP3	0.0198098372055223
SLC35A5	0.0198098372055223
WRN	0.0198098372055223
FERMT2	0.0198098372055223
GINS4	0.0198098372055223
MRPL39	0.0198098372055223
SERPINB5	0.0198098372055223
TMEM132A	0.0198098372055223
MON1B	0.0198098372055222
HEY1	0.0197983429419221
CEMIP	0.0197925058493882
CYP4F2	0.0197925058493882
PEG10	0.0197925058493879
PITPNA	0.0197893118621512
ADAP1	0.0197580583058183
DGCR5	0.0197580583058181
FADS2	0.0197580583058181
LY9	0.0197580583058181
NRF1	0.0197580583058181
TAF4B	0.0197580583058181
IGLV3-19	0.0197580583058181
CALCB	0.0197580583058179
OPA1	0.0197494065357602
GRWD1	0.01974940653576
ATG13	0.019673299457621
EPN3	0.019673299457621
USB1	0.0196732994576208
IFFO1	0.0196732994576207
FEM1B	0.0196494913795988
NUBP1	0.0196494913795988
ADAM23	0.0196494913795987
TRAF1	0.0196494913795987
CILP	0.0196494913795985
LRRC49	0.0196386686338779
AIM2	0.0196386686338779
PNLIPRP1	0.0196386686338779
KIF25	0.0196386686338779
NR4A3	0.0196386686338779
AP2B1	0.0196386686338779
WNK1	0.0196386686338779
PACC1	0.0196386686338778
C1GALT1C1	0.0196386686338778
GCC2	0.0196329298698108
EXOSC5	0.0196329298698106
GHRH	0.0196329298698104
PORCN	0.0196329298698104
PDK3	0.0196329298698104
PPP1R14D	0.019622882748676
KLHL9	0.019622882748676
HOPX	0.019622882748676
NOL10	0.019622882748676
E2F1	0.019622882748676
SQOR	0.019622882748676
DIDO1	0.0196228827486758
GRIN2B	0.0196228827486758
IL17RA	0.0196228827486758
SAFB	0.0196228827486758
TIMP1	0.0196115357606912
ZNF106	0.0196115357606912
HLA-J	0.0196115357606912
UNC5C	0.0196115357606912
PIEZO1	0.019600805347126
PROX1	0.019600805347126
POR	0.0196008053471257
MEIS2	0.0196008053471257
ASPH	0.0195895173283744
RTL8A	0.0195405195702078
ARHGAP19	0.0195405195702078
CXCL9	0.0195405195702078
SLC36A1	0.0195405195702078
CHKA	0.0195405195702078
DDOST	0.0195405195702078
MOCS2	0.0195405195702078
PKIG	0.0195405195702078
RRM1	0.0195405195702078
PSMD10	0.0195405195702078
UROS	0.019526936444634
GMEB1	0.019526936444634
POLA1	0.019526936444634
VCY	0.0195153114376284
GOLGA1	0.0195153114376284
SNAPC2	0.0195153114376284
UTF1	0.0195153114376284
HMG20B	0.0195153114376284
MT1X	0.0195153114376283
CLPP	0.0195153114376283
MAVS	0.0195153114376283
MYH1	0.0195153114376283
CD44	0.0195153114376282
DDX3X	0.0195153114376282
PRR4	0.0195153114376282
HOXD4	0.0194512519219245
JCAD	0.0194512519219245
MIF	0.0194512519219245
MMP2	0.0194512519219245
JAM2	0.0194499937833073
PSMC6	0.0194476347660836
MAB21L4	0.0194476347660836
FER1L4	0.0194476347660835
ZNF562	0.0194476347660835
REPIN1	0.0194476347660835
BFSP1	0.0194476347660833
CHAC1	0.0194476347660833
TANK	0.0194476347660833
BDH2	0.019444295247145
PDP1	0.019444295247145
TPPP	0.019444295247145
MYOZ2	0.019444295247145
DDX28	0.0194437870657781
TIMM23	0.0194437870657781
RTRAF	0.0194423319218423
MMP1	0.0194423319218421
USP6	0.019442331921842
NANOG	0.019442331921842
BASP1	0.0194221880982582
HAO2	0.0194221880982582
ITSN1	0.0194221880982582
LAMA5	0.0194221880982582
AGRP	0.0194221880982582
CHRNA5	0.0194221880982582
COX4I1	0.0194221880982582
SNRNP200	0.0194221880982582
SULT1A3	0.0194221880982582
BRCC3	0.019422188098258
APOA2	0.0194128069467817
CPN2	0.0194128069467817
SOCS2	0.0194128069467817
WAS	0.0194128069467817
CPLX2	0.0194128069467815
NPPB	0.0194128069467815
ZBTB33	0.0194128069467815
SUCLG2	0.0194128069467814
NSG2	0.0194117828779982
CHD3	0.0194117828779981
HAX1	0.0194117828779981
ADCY9	0.0194117828779981
GTF2H4	0.0194117828779979
SH2D2A	0.0194117828779979
CCNG2	0.0194117828779978
RETSAT	0.0194117828779978
ADH1A	0.0193802139323764
APBB1	0.0193802139323764
RUFY2	0.0193802139323764
RUNX1	0.0193802139323764
SYPL1	0.0193802139323764
ZSCAN12	0.0193802139323762
CLCNKB	0.019380213932376
PLCD1	0.0193719784612106
EIF4A2	0.0193719784612104
SNHG3	0.0193719784612104
RNF139	0.0193719784612102
ABCA1	0.019363118336451
FRAT1	0.019363118336451
OGA	0.019363118336451
PSMB9	0.019363118336451
ELP5	0.019363118336451
PIGF	0.019363118336451
RBFOX1	0.019363118336451
MFSD1	0.019363118336451
NSDHL	0.019363118336451
S100A8	0.019363118336451
SLC25A13	0.019363118336451
ANXA5	0.019363118336451
BRD7	0.019363118336451
DCP2	0.0193631183364509
KIF26B	0.0193631183364509
ACYP1	0.0193631183364509
CAPN6	0.0193631183364509
YJU2B	0.0193631183364509
IFI44L	0.0193631183364509
GPR35	0.0193387071619414
PAK1	0.0193387071619414
SLC66A2	0.0193095436900282
LYRM2	0.0193095436900282
SPAG6	0.0193095436900282
WDTC1	0.0193095436900282
ZFPL1	0.0193095436900282
GLDC	0.0193095436900282
SVIL	0.0193095436900279
ACTMAP	0.0193095436900278
PDSS2	0.0192527264237349
NUP43	0.0192527264237349
CLEC4E	0.0192527264237349
COL1A2	0.0192527264237349
METTL18	0.0192527264237349
PLPP1	0.0192527264237349
POU3F2	0.0192527264237349
SACS	0.0192527264237349
C1QTNF3	0.0192400895988616
RBBP5	0.0192400895988616
ANKLE2	0.0192400895988615
BSCL2	0.0192400895988615
GAS2	0.0192400895988615
ZNF410	0.0191274786743412
PDZD2	0.019127478674341
CLN3	0.0191274786743409
ADGRG3	0.0191274786743409
CHRNA9	0.0191274786743409
GRM8	0.0191202502744138
LHX1	0.0191202502744138
H2AC6	0.0191202502744138
ZNF395	0.0191202502744138
C1orf54	0.0191202502744136
FGFR4	0.0191202502744136
PRKACG	0.0191202502744136
CAPZA2	0.0191202502744136
PKD1P6-NPIPP1	0.0191202502744136
ZNF10	0.0191202502744136
COL5A3	0.0191088490396104
GABRA2	0.0191088490396103
HARS2	0.0191088490396103
MED8	0.0191088490396103
MIOS	0.0191088490396103
PLK2	0.0191088490396103
LRRC41	0.0191088490396101
SOX3	0.0191088490396101
CDH7	0.0190699121331944
EIF4A1	0.0190699121331944
CDK5RAP1	0.0190699121331942
RNASE3	0.0190699121331942
MAGEC2	0.0190699121331942
SGCD	0.0190699121331942
ARHGAP24	0.0190651720773171
ZNF443	0.0190651720773171
EFR3A	0.0190651720773171
FXYD3	0.0190651720773171
MSL3	0.0190651720773171
COX10	0.0190651720773171
RIC8B	0.019065172077317
LGALSL	0.0190651720773168
COL1A1	0.01906257770365
EPB41L3	0.01906257770365
SLC26A6	0.01906257770365
UFD1	0.01906257770365
RPS6KA3	0.0190294062713252
STEAP4	0.0190294062713252
GTPBP3	0.0190294062713249
MAPK14	0.0190294062713249
CTNNA1	0.0190086966584494
NFATC2IP	0.0190086966584493
AOC2	0.0190086966584493
NUDT7	0.0190086966584493
PARM1	0.0190086966584493
PLD3	0.0190086966584493
SPSB3	0.0190086966584493
CLASRP	0.0190086966584492
IFI30	0.0190086966584492
NMD3	0.0190086966584492
PAICS	0.0190086966584492
PCBP3	0.0190086966584492
MYD88	0.0190086966584492
LRRC31	0.019002381097261
SPINK1	0.019002381097261
TMEM268	0.019002381097261
CYP2J2	0.019002381097261
KANK2	0.019002381097261
ART4	0.0190023810972608
BIN1	0.0190023810972608
DESI1	0.0190023810972608
FAM50A	0.0190023810972606
USP24	0.0189667224925676
MRPL33	0.0189667224925676
VRK2	0.0189667224925676
ODAD2	0.0189667224925675
AMPD1	0.0189667224925672
APEH	0.0189667224925672
NR4A2	0.0189667224925672
TUBA4B	0.0189663533805871
BAZ2A	0.0189663533805871
FAM163A	0.0189663533805871
ACP1	0.0189663533805871
RAD21	0.0189663533805869
CASP7	0.0189446905959551
PAFAH2	0.0189446905959551
GRIA2	0.0189446905959551
LGI2	0.0189446905959551
SCYL3	0.0189446905959551
BTN1A1	0.0189446905959551
GPA33	0.0189446905959551
RIBC2	0.0189446905959551
NID1	0.0189446905959551
TOP1	0.0189446905959551
TPD52L2	0.0189446905959549
CNOT1	0.0189446905959549
PIK3C2G	0.0189203500502605
PIN4	0.0189203500502603
PTAFR	0.0189092854928573
ZKSCAN4	0.0189092854928573
CLIP1	0.0189092854928573
CEBPD	0.018894829008737
TNFSF12	0.018894829008737
TDRD12	0.018894829008737
APRT	0.01883315540227
IL5RA	0.0188331554022699
PCBP2	0.0188331554022699
CFAP44	0.0188331554022699
CYP2C18	0.0188331554022699
EEF2KMT	0.0188331554022699
FLOT2	0.0188331554022699
FUT5	0.0188331554022699
NEMF	0.0188331554022699
SF3B2	0.0188331554022699
YIPF1	0.0188331554022699
PLSCR3	0.0188331554022698
ATP6V0E2	0.0188292970587639
CLIP4	0.0188292970587637
SLC13A2	0.0188292970587637
XAGE1B	0.0188292970587637
IGHG1	0.0188269380415401
IGHV1-69	0.0188269380415401
PMP2	0.0188269380415401
AVP	0.0188269380415401
P2RY2	0.0188269380415401
MIS18A	0.01882693804154
ANXA2P3	0.0188269380415399
IBA57	0.0188269380415398
HNRNPK	0.0188157139331898
SMG1	0.0188109817328627
MPP3	0.0188109817328627
WDR59	0.0188109817328626
KCNA1	0.0188109817328626
FAM131B	0.0188109817328624
N4BP2L1	0.0188109817328624
ZNF702P	0.0188109817328624
ANGPTL4	0.0188109817328624
LRIF1	0.0188109817328624
LMAN1L	0.0187957270945282
F13A1	0.0187957270945282
XPC	0.0187787240922233
CCN5	0.0187787240922233
CCNG1	0.0187787240922233
HSPA12A	0.0187787240922233
PCK2	0.0187787240922233
ITPR2	0.0187787240922233
MTPAP	0.0187787240922231
NOC2L	0.0187787240922231
RRP1	0.0187389098282352
CDX1	0.0187389098282349
CLEC4M	0.0187389098282349
MTMR8	0.0187389098282349
FOXI1	0.0187199496468108
